Formula,Runs,Avg_Mass,Avg_RT,Avg_Score,Occurrence_Count,Run_Names,Num_Runs
C38H72NO7P,"['bigmed', 'large', 'med', 'tiny']",685.504775,13.254,71.83500000000001,4,"bigmed, large, med, tiny",4
C38H70O13S,"['bigmed', 'large', 'med', 'tiny']",766.454175,6.79,84.745,4,"bigmed, large, med, tiny",4
C38H65NO7,"['bigmed', 'large', 'med', 'tiny']",647.477725,16.4175,56.4375,4,"bigmed, large, med, tiny",4
C38H65NO6S,"['bigmed', 'large', 'med', 'tiny']",663.450425,18.42475,71.665,4,"bigmed, large, med, tiny",4
C38H60O4,"['bigmed', 'large', 'med', 'tiny']",580.450075,13.26775,63.417500000000004,4,"bigmed, large, med, tiny",4
C39H71NO7,"['bigmed', 'large', 'med', 'tiny']",665.528975,10.2265,60.465,4,"bigmed, large, med, tiny",4
C39H74O10,"['bigmed', 'large', 'med', 'tiny']",702.530125,13.22175,66.6375,4,"bigmed, large, med, tiny",4
C41H68NO7P,"['bigmed', 'large', 'med', 'tiny']",717.4733,4.6267499999999995,82.2575,4,"bigmed, large, med, tiny",4
C39H75O9P,"['bigmed', 'large', 'med', 'tiny']",718.51015,19.79525,65.41,4,"bigmed, large, med, tiny",4
C41H65NO10,"['bigmed', 'large', 'med', 'tiny']",731.461,12.871,61.675,4,"bigmed, large, med, tiny",4
C41H63NO10,"['bigmed', 'large', 'med', 'tiny']",729.44645,13.61225,72.4075,4,"bigmed, large, med, tiny",4
C41H58O5,"['bigmed', 'large', 'med', 'tiny']",630.4246,4.243,59.345,4,"bigmed, large, med, tiny",4
C40H80NO9P,"['large', 'large', 'med', 'tiny']",749.552175,19.418,59.7125,4,"large, large, med, tiny",4
C40H77O9P,"['large', 'large', 'med', 'tiny']",732.52765,19.84025,58.815,4,"large, large, med, tiny",4
C40H77O13P,"['bigmed', 'large', 'large', 'med']",796.507875,15.015,57.475,4,"bigmed, large, large, med",4
C40H76NO8P,"['bigmed', 'large', 'med', 'tiny']",729.53225,12.26025,60.375,4,"bigmed, large, med, tiny",4
C40H75O7P,"['large', 'large', 'med', 'tiny']",698.52515,18.93725,63.2525,4,"large, large, med, tiny",4
C40H75O14P,"['bigmed', 'large', 'med', 'tiny']",810.486075,10.46575,60.129999999999995,4,"bigmed, large, med, tiny",4
C40H69O8P,"['bigmed', 'large', 'med', 'tiny']",708.47075,12.7995,64.1325,4,"bigmed, large, med, tiny",4
C40H69NO7,"['bigmed', 'large', 'med', 'tiny']",675.508525,17.8985,61.825,4,"bigmed, large, med, tiny",4
C40H69NO6S,"['bigmed', 'large', 'med', 'tiny']",691.48165,18.8795,63.8575,4,"bigmed, large, med, tiny",4
C40H68O9,"['bigmed', 'large', 'med', 'tiny']",692.4852,18.43125,66.235,4,"bigmed, large, med, tiny",4
C40H63NO7,"['bigmed', 'large', 'med', 'tiny']",669.461575,18.49625,59.465,4,"bigmed, large, med, tiny",4
C3H7ClO2,"['bigmed', 'large', 'med', 'tiny']",110.012925,11.396,54.66,4,"bigmed, large, med, tiny",4
C3H5O7P,"['bigmed', 'large', 'med', 'tiny']",183.97785,13.15025,79.9975,4,"bigmed, large, med, tiny",4
C39H76O12S,"['bigmed', 'large', 'med', 'tiny']",768.5012,18.67825,59.9025,4,"bigmed, large, med, tiny",4
C39H76O10,"['bigmed', 'large', 'med', 'tiny']",704.546975,20.37975,62.2675,4,"bigmed, large, med, tiny",4
C39H76NO9P,"['bigmed', 'large', 'med', 'tiny']",733.52765,20.01625,73.8175,4,"bigmed, large, med, tiny",4
C37H73N2O7P,"['bigmed', 'large', 'large', 'med']",688.516175,13.019,60.62,4,"bigmed, large, large, med",4
C18H39NO2,"['bigmed', 'large', 'med', 'tiny']",301.297825,7.8607499999999995,96.375,4,"bigmed, large, med, tiny",4
C37H71NO5,"['bigmed', 'large', 'med', 'tiny']",609.534325,17.983,75.38499999999999,4,"bigmed, large, med, tiny",4
C37H70NO6P,"['bigmed', 'large', 'med', 'tiny']",655.491525,11.825,62.0925,4,"bigmed, large, med, tiny",4
C36H56NO8P,"['large', 'large', 'med', 'tiny']",661.377025,6.4197500000000005,71.535,4,"large, large, med, tiny",4
C36H52O4,"['bigmed', 'large', 'med', 'tiny']",548.389475,18.25575,67.325,4,"bigmed, large, med, tiny",4
C36H49NO6,"['bigmed', 'large', 'med', 'tiny']",591.353925,4.1455,73.845,4,"bigmed, large, med, tiny",4
C36H49NO11,"['bigmed', 'large', 'med', 'tiny']",671.3262,15.826,54.817499999999995,4,"bigmed, large, med, tiny",4
C35H71NO3,"['bigmed', 'large', 'med', 'tiny']",553.543075,17.37975,64.33500000000001,4,"bigmed, large, med, tiny",4
C35H69NO3,"['bigmed', 'large', 'med', 'tiny']",551.52675,17.32725,65.3875,4,"bigmed, large, med, tiny",4
C35H67O8P,"['bigmed', 'large', 'large', 'med']",646.461325,18.14425,66.61500000000001,4,"bigmed, large, large, med",4
C35H61NO4,"['bigmed', 'large', 'med', 'tiny']",559.460425,18.451500000000003,73.9175,4,"bigmed, large, med, tiny",4
C35H59NO11,"['bigmed', 'large', 'med', 'tiny']",669.409,19.41225,62.2725,4,"bigmed, large, med, tiny",4
C35H57NO4,"['bigmed', 'large', 'med', 'tiny']",555.4307,14.234749999999998,65.755,4,"bigmed, large, med, tiny",4
C35H57NO3,"['bigmed', 'large', 'med', 'tiny']",539.437275,12.1565,61.182500000000005,4,"bigmed, large, med, tiny",4
C35H57NO10,"['bigmed', 'large', 'med', 'tiny']",651.4031,4.36675,67.2675,4,"bigmed, large, med, tiny",4
C35H54O13,"['bigmed', 'large', 'med', 'tiny']",682.3594499999999,14.50825,71.7625,4,"bigmed, large, med, tiny",4
C35H54O10,"['bigmed', 'large', 'med', 'tiny']",634.375675,4.78275,76.5325,4,"bigmed, large, med, tiny",4
C35H53O8P,"['bigmed', 'large', 'med', 'tiny']",632.34565,12.66975,69.725,4,"bigmed, large, med, tiny",4
C35H52O5,"['bigmed', 'large', 'med', 'tiny']",552.38225,15.9185,90.8925,4,"bigmed, large, med, tiny",4
C35H48O9,"['bigmed', 'large', 'med', 'tiny']",612.33255,4.074,73.9675,4,"bigmed, large, med, tiny",4
C35H48O14,"['bigmed', 'large', 'med', 'tiny']",692.3021,17.8595,66.5825,4,"bigmed, large, med, tiny",4
C34H69NO5,"['bigmed', 'large', 'med', 'tiny']",571.5171250000001,18.8275,59.0375,4,"bigmed, large, med, tiny",4
C36H61O8P,"['bigmed', 'large', 'med', 'tiny']",652.406575,4.243,63.412499999999994,4,"bigmed, large, med, tiny",4
C36H62N2O,"['bigmed', 'large', 'med', 'tiny']",538.487275,17.71675,69.2975,4,"bigmed, large, med, tiny",4
C36H66N4O4,"['large', 'large', 'large', 'large']",618.509875,20.05825,60.4975,4,"large, large, large, large",4
C37H58O11,"['bigmed', 'large', 'med', 'tiny']",678.40185,4.55525,80.3825,4,"bigmed, large, med, tiny",4
C37H69O14P,"['bigmed', 'large', 'large', 'tiny']",768.440975,13.091,57.3925,4,"bigmed, large, large, tiny",4
C37H68NO6P,"['bigmed', 'large', 'large', 'tiny']",653.4804750000001,19.397750000000002,60.6125,4,"bigmed, large, large, tiny",4
C37H67NO6,"['bigmed', 'large', 'med', 'tiny']",621.5020999999999,12.7265,57.3575,4,"bigmed, large, med, tiny",4
